show_id,type,title,country,date_added,release_year,rating,listed_in,Date,Open,High,Low,Close,Adj_close,Volume
s8274,Movie,The Desert Bride,"Argentina, Chile",11/8/2018,2017,TV-14,"Dramas, International Movies",,,,,,,
s8500,Movie,The Sea of Trees,United States,11/8/2018,2015,PG-13,Dramas,,,,,,,
s8779,Movie,Yes or No 2,Thailand,11/8/2018,2012,TV-PG,"International Movies, LGBTQ Movies, Romantic Movies",,,,,,,
s8780,Movie,Yes or No 2.5,Thailand,11/8/2018,2015,TV-PG,"International Movies, LGBTQ Movies, Romantic Movies",,,,,,,
s4402,Movie,"All's Well, End's Well (2009)",Hong Kong,11/9/2018,2009,TV-14,"Comedies, International Movies, Romantic Movies",,,,,,,
s4403,Movie,Lommbock,Germany,11/9/2018,2017,TV-MA,"Comedies, International Movies",,,,,,,
s4404,TV Show,Medal of Honor,United States,11/9/2018,2018,TV-MA,"Docuseries, TV Dramas",,,,,,,
s4405,Movie,Outlaw King,"United Kingdom, United States",11/9/2018,2018,R,"Action & Adventure, Dramas",,,,,,,
s4406,TV Show,Super Drags,Brazil,11/9/2018,2018,TV-MA,"International TV Shows, TV Comedies",,,,,,,
s4407,TV Show,The Queen of Flow,Colombia,11/9/2018,2018,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,,,,,,
s4408,TV Show,Treehouse Detectives,"South Korea, United States",11/9/2018,2018,TV-Y,"Kids' TV, TV Thrillers",,,,,,,
s4409,TV Show,Westside,United States,11/9/2018,2018,TV-MA,Reality TV,,,,,,,
s6820,Movie,Gabriel and the Mountain,"Brazil, France",11/9/2018,2017,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s4401,TV Show,Age of Tanks,"Germany, France, Russia",11/10/2018,2017,TV-PG,"Docuseries, International TV Shows, Science & Nature TV",,,,,,,
s6954,TV Show,Helix,"United States, Canada",11/10/2018,2015,TV-MA,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",,,,,,,
s8564,Movie,The Workshop,France,11/10/2018,2017,TV-MA,"Dramas, International Movies",,,,,,,
s6897,Movie,Green Room,United States,11/12/2018,2015,R,"Horror Movies, Thrillers",,,,,,,
s4398,Movie,BuyBust,Philippines,11/13/2018,2018,TV-MA,"Action & Adventure, International Movies",,,,,,,
s4399,Movie,Loudon Wainwright III: Surviving Twin,,11/13/2018,2018,TV-14,Music & Musicals,,,,,,,
s4400,TV Show,Warrior,Denmark,11/13/2018,2018,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s4389,Movie,Aalorukkam,India,11/15/2018,2018,TV-PG,"Dramas, Independent Movies, International Movies",,,,,,,
s4390,TV Show,Beyblade Burst Evolution,,11/15/2018,2017,TV-Y,"Anime Series, Kids' TV",,,,,,,
s4391,Movie,Christmas Wedding Planner,Canada,11/15/2018,2017,PG,"Comedies, International Movies, Romantic Movies",,,,,,,
s4392,Movie,Halkaa,India,11/15/2018,2018,TV-14,"Comedies, Dramas, Independent Movies",,,,,,,
s4393,Movie,May the Devil Take You,Indonesia,11/15/2018,2018,TV-MA,"Horror Movies, International Movies",,,,,,,
s4394,Movie,Muzaffarnagar Baaqi Hai,India,11/15/2018,2015,TV-MA,"Documentaries, International Movies",,,,,,,
s4395,Movie,Odu Raja Odu,India,11/15/2018,2018,TV-14,"Comedies, Independent Movies, International Movies",,,,,,,
s4396,Movie,Savita Damodar Paranjpe,India,11/15/2018,2018,TV-14,"Horror Movies, International Movies",,,,,,,
s4397,Movie,The Giant,Spain,11/15/2018,2017,TV-14,"Dramas, International Movies",,,,,,,
s7389,Movie,Mala Kahich Problem Nahi,India,11/15/2018,2017,TV-PG,"Dramas, International Movies",,,,,,,
s7669,Movie,Only the Dead,"Australia, Iraq",11/15/2018,2015,TV-MA,"Documentaries, International Movies",,,,,,,
s7743,Movie,Pimpal,India,11/15/2018,2017,TV-PG,"Dramas, Independent Movies, International Movies",,,,,,,
s8006,Movie,Shopkins: Chef Club,United States,11/15/2018,2016,TV-Y,Movies,,,,,,,
s8007,Movie,Shopkins: Wild,Australia,11/15/2018,2018,TV-Y,Movies,,,,,,,
s8008,Movie,Shopkins: World Vacation,Australia,11/15/2018,2017,TV-Y,Movies,,,,,,,
s4383,Movie,Cam,United States,11/16/2018,2018,TV-MA,"Horror Movies, Independent Movies, Thrillers",,,,,,,
s4384,Movie,Nothing to Hide,"France, Belgium",11/16/2018,2018,TV-MA,"Comedies, Dramas, International Movies",,,,,,,
s4385,TV Show,Ponysitters Club,Canada,11/16/2018,2018,TV-G,"Kids' TV, TV Dramas",,,,,,,
s4386,Movie,The Ballad of Buster Scruggs,United States,11/16/2018,2018,R,"Comedies, Dramas",,,,,,,
s4387,Movie,The Princess Switch,United States,11/16/2018,2018,TV-G,"Children & Family Movies, Dramas, Romantic Movies",,,,,,,
s4388,TV Show,Vai Anitta,Brazil,11/16/2018,2018,TV-MA,"Docuseries, International TV Shows, Reality TV",,,,,,,
s6773,Movie,Follow Me,"United Arab Emirates, United States, United Kingdom",11/16/2018,2017,TV-MA,"Documentaries, International Movies",,,,,,,
s4380,TV Show,Eternal Love,China,11/17/2018,2017,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s4381,TV Show,La Do̱a,"United States, Mexico",11/17/2018,2016,TV-14,"Spanish-Language TV Shows, TV Dramas",,,,,,,
s4382,TV Show,Silvana Sin Lana,United States,11/17/2018,2016,TV-14,"Romantic TV Shows, Spanish-Language TV Shows, TV Comedies",,,,,,,
s4379,Movie,The Pixar Story,United States,11/18/2018,2007,G,Documentaries,,,,,,,
s4372,TV Show,Kulipari: Dream Walker,,11/20/2018,2018,TV-Y7,Kids' TV,,,,,,,
s4373,TV Show,Paap-O-Meter,,11/20/2018,2017,TV-Y7,"Kids' TV, TV Comedies",,,,,,,
s4374,Movie,Puppy Star Christmas,"United States, Canada",11/20/2018,2018,PG,"Children & Family Movies, Comedies",,,,,,,
s4375,Movie,Sabrina,Indonesia,11/20/2018,2018,TV-MA,"Horror Movies, International Movies",,,,,,,
s4376,Movie,Target,Indonesia,11/20/2018,2018,TV-14,"Comedies, Horror Movies, International Movies",,,,,,,
s4377,TV Show,The Final Table,United States,11/20/2018,2018,TV-PG,Reality TV,,,,,,,
s4378,Movie,Trevor Noah: Son of Patricia,United States,11/20/2018,2018,TV-MA,Stand-Up Comedy,,,,,,,
s4371,Movie,The Tribe,Spain,11/21/2018,2018,TV-MA,"Comedies, International Movies",,,,,,,
s6576,Movie,De Palma,United States,11/21/2018,2015,R,Documentaries,,,,,,,
s4369,TV Show,Mystery Science Theater 3000: The Return,United States,11/22/2018,2018,TV-14,"TV Comedies, TV Sci-Fi & Fantasy",,,,,,,
s4370,Movie,The Christmas Chronicles,United States,11/22/2018,2018,TV-PG,"Children & Family Movies, Comedies",,,,,,,
s4366,TV Show,Frontier,Canada,11/23/2018,2018,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",,,,,,,
s4367,TV Show,Fugitiva,Spain,11/23/2018,2018,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,,,,,,
s4368,TV Show,Sick Note,United Kingdom,11/23/2018,2018,TV-MA,"British TV Shows, International TV Shows, TV Comedies",,,,,,,
s4365,Movie,My Little Pony Friendship Is Magic: Best Gift Ever,United States,11/25/2018,2018,TV-Y,Children & Family Movies,,,,,,,
s6930,Movie,Harold and Lillian: A Hollywood Love Story,United States,11/25/2018,2015,TV-14,Documentaries,,,,,,,
s4363,TV Show,Bumping Mics with Jeff Ross & Dave Attell,United States,11/27/2018,2018,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies",,,,,,,
s4364,TV Show,Minecraft: Story Mode,"United States, Sweden",11/27/2018,2015,TV-PG,Kids' TV,,,,,,,
s7677,Movie,Operation Red Sea,"China, Morocco, Hong Kong",11/27/2018,2018,TV-MA,"Action & Adventure, International Movies",,,,,,,
s6381,Movie,Brotherhood of Blades II: The Infernal Battlefield,China,11/28/2018,2017,TV-MA,"Action & Adventure, International Movies",,,,,,,
s4351,TV Show,1983,"Poland, United States",11/30/2018,2018,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s4352,Movie,A Christmas Prince: The Royal Wedding,United States,11/30/2018,2018,TV-PG,"Children & Family Movies, Dramas, Romantic Movies",,,,,,,
s4353,Movie,Angela's Christmas,"Ireland, Canada",11/30/2018,2018,TV-Y,Children & Family Movies,,,,,,,
s4354,TV Show,Death by Magic,United States,11/30/2018,2018,TV-PG,Reality TV,,,,,,,
s4355,Movie,El club de los insomnes,Mexico,11/30/2018,2018,TV-MA,"Dramas, International Movies",,,,,,,
s4356,Movie,Happy as Lazzaro,"Italy, Switzerland, France, Germany",11/30/2018,2018,PG-13,"Dramas, Independent Movies, International Movies",,,,,,,
s4357,TV Show,Love and Fortune,Japan,11/30/2018,2018,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s4358,Movie,Manto,India,11/30/2018,2018,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s4359,Movie,Rajma Chawal,India,11/30/2018,2018,TV-MA,"Comedies, Dramas, International Movies",,,,,,,
s4360,TV Show,Spy Kids: Mission Critical,"United States, Canada",11/30/2018,2018,TV-Y7,Kids' TV,,,,,,,
s4361,Movie,The World Is Yours,France,11/30/2018,2018,TV-MA,"Action & Adventure, Comedies, International Movies",,,,,,,
s4362,Movie,Time Share,"Mexico, Netherlands",11/30/2018,2018,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s6830,Movie,Garuda in My Heart 2,Indonesia,11/30/2018,2011,TV-PG,"Children & Family Movies, Dramas, Sports Movies",,,,,,,
s4330,Movie,A Beautiful Life,"China, Hong Kong",12/1/2018,2011,TV-14,"Dramas, International Movies, Romantic Movies",,,,,,,
s4331,Movie,Accident,Hong Kong,12/1/2018,2009,TV-MA,"International Movies, Thrillers",,,,,,,
s4332,Movie,"Ayotzinapa, el paso de la tortuga",Mexico,12/1/2018,2018,TV-MA,"Documentaries, International Movies",,,,,,,
s4333,Movie,Battle,"Norway, Denmark, Netherlands, Sweden",12/1/2018,2018,TV-MA,"Dramas, International Movies, Romantic Movies",,,,,,,
s4334,Movie,Blind Detective,"Hong Kong, China",12/1/2018,2013,TV-MA,"Action & Adventure, Comedies, International Movies",,,,,,,
s4335,Movie,Break Up 100,Hong Kong,12/1/2018,2014,TV-14,"Comedies, International Movies, Romantic Movies",,,,,,,
s4336,Movie,Chal Bhaag,India,12/1/2018,2014,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s4337,Movie,Crossroads: One Two Jaga,Malaysia,12/1/2018,2018,TV-14,"Dramas, International Movies",,,,,,,
s4338,Movie,Don't Go Breaking My Heart,Hong Kong,12/1/2018,2011,TV-PG,"Comedies, International Movies, Romantic Movies",,,,,,,
s4339,Movie,Don't Go Breaking My Heart 2,"Hong Kong, China",12/1/2018,2014,TV-14,"Comedies, International Movies, Romantic Movies",,,,,,,
s4340,Movie,Faraar,Australia,12/1/2018,2015,TV-14,"Action & Adventure, Dramas, International Movies",,,,,,,
s4341,TV Show,Haunted House,,12/1/2018,2017,TV-G,"Kids' TV, Korean TV Shows",,,,,,,
s4342,Movie,Helios,"Hong Kong, China, United States",12/1/2018,2015,TV-14,"Action & Adventure, International Movies",,,,,,,
s4343,Movie,Line Walker,"China, Hong Kong",12/1/2018,2016,TV-MA,"Action & Adventure, Dramas, International Movies",,,,,,,
s4344,Movie,Look for a Star,Hong Kong,12/1/2018,2009,TV-14,"Comedies, International Movies, Romantic Movies",,,,,,,
s4345,Movie,Oddbods: The Festive Menace,,12/1/2018,2018,TV-Y,Movies,,,,,,,
s4346,Movie,Once a Gangster,Hong Kong,12/1/2018,2010,TV-MA,"Action & Adventure, Comedies, International Movies",,,,,,,
s4347,Movie,Power Paandi,India,12/1/2018,2017,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s4348,Movie,Roll With Me,United States,12/1/2018,2017,TV-MA,"Documentaries, Sports Movies",,,,,,,
s4349,Movie,SDU: Sex Duties Unit,Hong Kong,12/1/2018,2013,TV-MA,"Comedies, International Movies",,,,,,,
s4350,Movie,Set Off,China,12/1/2018,2008,TV-MA,"Dramas, International Movies",,,,,,,
s6002,TV Show,21 Sarfarosh: Saragarhi 1897,India,12/1/2018,2018,TV-14,"International TV Shows, TV Dramas",,,,,,,
s6352,Movie,Bobby Robson: More Than a Manager,United Kingdom,12/1/2018,2018,TV-14,"Documentaries, International Movies, Sports Movies",,,,,,,
s6895,TV Show,Great Interior Design Challenge,United Kingdom,12/1/2018,2016,TV-PG,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s6958,Movie,Hellboy,United States,12/1/2018,2004,PG-13,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy",,,,,,,
s7318,Movie,Little Singham aur Kaal ka Mahajaal,,12/1/2018,2018,TV-Y7-FV,"Children & Family Movies, Comedies",,,,,,,
s7393,TV Show,Man vs Wild with Sunny Leone,,12/1/2018,2018,TV-PG,"International TV Shows, Reality TV, TV Action & Adventure",,,,,,,
s8332,TV Show,The Great British Baking Show: Masterclass,United Kingdom,12/1/2018,2018,TV-PG,"British TV Shows, Reality TV",,,,,,,
s8395,Movie,The Little Mermaid,United States,12/1/2018,2018,PG,"Children & Family Movies, Dramas",,,,,,,
s4328,TV Show,Memories of the Alhambra,South Korea,12/2/2018,2018,TV-MA,"Crime TV Shows, International TV Shows, Korean TV Shows",,,,,,,
s4329,Movie,Teefa in Trouble,Pakistan,12/2/2018,2018,TV-14,"Action & Adventure, Comedies, International Movies",,,,,,,
s8399,Movie,The Lobster,"Ireland, United Kingdom, Greece, France, Netherlands",12/2/2018,2015,R,"Comedies, International Movies, Romantic Movies",,,,,,,
s4327,TV Show,The Sound of Your Heart: Reboot,South Korea,12/3/2018,2018,TV-14,"International TV Shows, Korean TV Shows, TV Comedies",,,,,,,
s6342,TV Show,Blue Planet II,United Kingdom,12/3/2018,2017,TV-G,"British TV Shows, Docuseries, Science & Nature TV",,,,,,,
s8018,Movie,Silencer,United States,12/3/2018,2018,TV-MA,"Action & Adventure, Independent Movies",,,,,,,
s4326,Movie,RUSSELL BRAND: RE:BIRTH,,12/4/2018,2018,TV-MA,Stand-Up Comedy,,,,,,,
s6863,Movie,God's Not Dead: A Light in Darkness,United States,12/4/2018,2018,PG,"Dramas, Faith & Spirituality",,,,,,,
s8235,Movie,The Cakemaker,"Israel, Germany",12/4/2018,2017,TV-14,"Dramas, Independent Movies, International Movies",,,,,,,
s6376,Movie,Breath,Australia,12/5/2018,2018,TV-MA,"Dramas, Sports Movies",,,,,,,
s8778,Movie,Yes or No,Thailand,12/6/2018,2010,TV-PG,"International Movies, LGBTQ Movies, Romantic Movies",,,,,,,
s4316,Movie,5 Star Christmas,Italy,12/7/2018,2018,TV-14,"Comedies, International Movies",,,,,,,
s4317,TV Show,Dogs of Berlin,Germany,12/7/2018,2018,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s4318,Movie,Dumplin',United States,12/7/2018,2018,PG-13,"Comedies, Dramas, Independent Movies",,,,,,,
s4319,Movie,Free Rein: The Twelve Neighs of Christmas,,12/7/2018,2018,TV-G,"Children & Family Movies, Dramas",,,,,,,
s4320,Movie,Mowgli: Legend of the Jungle,"United Kingdom, United States",12/7/2018,2018,PG-13,"Action & Adventure, Children & Family Movies, Dramas",,,,,,,
s4321,TV Show,Neo Yokio,United States,12/7/2018,2018,TV-MA,"TV Comedies, TV Sci-Fi & Fantasy, Teen TV Shows",,,,,,,
s4322,TV Show,Pine Gap,Australia,12/7/2018,2018,TV-MA,"International TV Shows, TV Dramas",,,,,,,
s4323,Movie,ReMastered: Who Killed Jam Master Jay?,,12/7/2018,2018,TV-MA,"Documentaries, Music & Musicals",,,,,,,
s4324,Movie,Super Monsters and the Wish Star,,12/7/2018,2018,TV-Y,Children & Family Movies,,,,,,,
s4325,Movie,The American Meme,United States,12/7/2018,2018,TV-MA,Documentaries,,,,,,,
s6269,Movie,Because of Soccer,Indonesia,12/8/2018,2008,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s8196,Movie,The Art of the Steal,"Canada, United States",12/8/2018,2013,R,"Action & Adventure, Comedies, Independent Movies",,,,,,,
s8266,Movie,The Dancer,Indonesia,12/8/2018,2011,TV-MA,"Dramas, International Movies, Romantic Movies",,,,,,,
s8318,Movie,The Gathering,Indonesia,12/8/2018,2003,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s8726,Movie,What's Up With Love?,Indonesia,12/8/2018,2002,R,"Dramas, International Movies, Romantic Movies",,,,,,,
s6701,Movie,Entanglement,Canada,12/9/2018,2018,TV-MA,"Dramas, Independent Movies, Romantic Movies",,,,,,,
s6831,Movie,Gehenna: Where Death Lives,"Japan, United States",12/10/2018,2016,TV-MA,"Horror Movies, Thrillers",,,,,,,
s6870,Movie,Goldstone,Australia,12/10/2018,2016,R,Thrillers,,,,,,,
s8135,Movie,Susanne Bartsch: On Top,United States,12/10/2018,2017,TV-MA,"Documentaries, LGBTQ Movies",,,,,,,
s8634,TV Show,Trotsky,Russia,12/10/2018,2017,TV-MA,"International TV Shows, TV Dramas",,,,,,,
s4315,Movie,Vir Das: Losing It,United States,12/11/2018,2018,TV-MA,Stand-Up Comedy,,,,,,,
s8081,Movie,Standoff,Canada,12/11/2018,2015,R,Action & Adventure,,,,,,,
s4313,TV Show,Back Street Girls -GOKUDOLS-,Japan,12/12/2018,2018,TV-MA,"Anime Series, International TV Shows",,,,,,,
s4314,Movie,"Out of Many, One",United States,12/12/2018,2018,TV-PG,Documentaries,,,,,,,
s4305,TV Show,Hymn of Death,South Korea,12/14/2018,2018,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s4306,TV Show,Inside the Real Narcos,,12/14/2018,2018,TV-MA,"British TV Shows, Crime TV Shows, Docuseries",,,,,,,
s4307,Movie,ROMA,"Mexico, United States",12/14/2018,2018,R,"Dramas, Independent Movies, International Movies",,,,,,,
s4308,TV Show,The Fix,United States,12/14/2018,2018,TV-MA,TV Comedies,,,,,,,
s4309,TV Show,The Innocent Man,United States,12/14/2018,2018,TV-MA,"Crime TV Shows, Docuseries",,,,,,,
s4310,TV Show,Tidelands,Australia,12/14/2018,2018,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s4311,TV Show,Travelers,"Canada, United States",12/14/2018,2018,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s4312,TV Show,Voltron: Legendary Defender,United States,12/14/2018,2018,TV-Y7,Kids' TV,,,,,,,
s6764,TV Show,Fit for Fashion,,12/14/2018,2015,TV-14,"International TV Shows, Reality TV",,,,,,,
s7929,Movie,Samson,"South Africa, United States",12/14/2018,2018,PG-13,"Action & Adventure, Dramas, Faith & Spirituality",,,,,,,
s8194,TV Show,The Apartment,Singapore,12/14/2018,2014,TV-PG,"International TV Shows, Reality TV",,,,,,,
s4296,Movie,F.R.E.D.I.,United States,12/15/2018,2018,TV-PG,"Children & Family Movies, Sci-Fi & Fantasy",,,,,,,
s4297,TV Show,Flowers,United Kingdom,12/15/2018,2018,TV-MA,"British TV Shows, International TV Shows, TV Comedies",,,,,,,
s4298,Movie,Kita Kita,Philippines,12/15/2018,2017,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s4299,Movie,Once in a Lifetime Sessions with George Ezra,United States,12/15/2018,2018,TV-MA,"Documentaries, Music & Musicals",,,,,,,
s4300,Movie,Once in a Lifetime Sessions with Kasabian,United States,12/15/2018,2018,TV-MA,"Documentaries, Music & Musicals",,,,,,,
s4301,Movie,Once in a Lifetime Sessions with OneRepublic,United States,12/15/2018,2018,TV-PG,"Documentaries, Music & Musicals",,,,,,,
s4302,Movie,Once in a Lifetime Sessions with Snow Patrol,United States,12/15/2018,2018,TV-MA,"Documentaries, Music & Musicals",,,,,,,
s4303,Movie,Sad Hill Unearthed,Spain,12/15/2018,2017,TV-14,"Documentaries, International Movies",,,,,,,
s4304,Movie,Vanjagar Ulagam,India,12/15/2018,2018,TV-MA,"Dramas, International Movies, Thrillers",,,,,,,
s6167,TV Show,Anjaan: Rural Myths,India,12/15/2018,2018,TV-14,"International TV Shows, TV Horror, TV Thrillers",,,,,,,
s6214,TV Show,Bad Education,United Kingdom,12/15/2018,2014,TV-MA,"British TV Shows, TV Comedies",,,,,,,
s6691,TV Show,Emogenius,United States,12/15/2018,2017,TV-PG,Reality TV,,,,,,,
s7055,TV Show,Idiotest,United States,12/15/2018,2014,TV-PG,"Reality TV, TV Comedies",,,,,,,
s7460,TV Show,Minute to Win It,United States,12/15/2018,2013,TV-PG,Reality TV,,,,,,,
s8032,TV Show,Skin Wars: Fresh Paint,United States,12/15/2018,2016,TV-14,Reality TV,,,,,,,
s8202,Movie,The Bad Education Movie,United Kingdom,12/15/2018,2015,TV-MA,Comedies,,,,,,,
s8748,TV Show,Winsanity,United States,12/15/2018,2016,TV-G,Reality TV,,,,,,,
s4288,Movie,Andhadhun,India,12/16/2018,2018,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s4289,TV Show,Ashes of Love,China,12/16/2018,2018,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",,,,,,,
s4290,Movie,Dragons: Dawn of the Dragon Racers,United States,12/16/2018,2014,TV-PG,"Children & Family Movies, Comedies",,,,,,,
s4291,TV Show,DreamWorks Holiday Classics,United States,12/16/2018,2011,TV-PG,"Kids' TV, TV Comedies",,,,,,,
s4292,Movie,Kill the Messenger,United States,12/16/2018,2014,R,"Dramas, Thrillers",,,,,,,
s4293,Movie,Maps to the Stars,"Canada, Germany, France, United States",12/16/2018,2014,R,"Comedies, Dramas",,,,,,,
s4294,Movie,Springsteen on Broadway,United States,12/16/2018,2018,TV-MA,Music & Musicals,,,,,,,
s4295,Movie,The Theory of Everything,"United Kingdom, Japan",12/16/2018,2014,PG-13,"Dramas, Romantic Movies",,,,,,,
s6137,Movie,American Circumcision,United States,12/16/2018,2017,TV-14,Documentaries,,,,,,,
s4286,Movie,Lilli,India,12/17/2018,2018,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s4287,Movie,Prince of Peoria: A Christmas Moose Miracle,United States,12/17/2018,2018,TV-G,"Children & Family Movies, Comedies",,,,,,,
